,Time,ParameterName,ParameterValue
4058,2022-01-29T04:00:00Z,snow,NaN
4059,2022-01-29T04:00:00Z,tmin,NaN
4060,2022-01-29T04:00:00Z,tmax,NaN
4061,2022-01-29T04:00:00Z,TG_PT12H_min,NaN
4062,2022-01-29T05:00:00Z,rrday,NaN
4063,2022-01-29T05:00:00Z,tday,NaN
4064,2022-01-29T05:00:00Z,snow,NaN
4065,2022-01-29T05:00:00Z,tmin,NaN
4066,2022-01-29T05:00:00Z,tmax,NaN
4067,2022-01-29T05:00:00Z,TG_PT12H_min,NaN
4068,2022-01-29T06:00:00Z,rrday,NaN
4069,2022-01-29T06:00:00Z,tday,NaN
4070,2022-01-29T06:00:00Z,snow,NaN
4071,2022-01-29T06:00:00Z,tmin,NaN
4072,2022-01-29T06:00:00Z,tmax,NaN
4073,2022-01-29T06:00:00Z,TG_PT12H_min,-9.5
4074,2022-01-29T07:00:00Z,rrday,NaN
4075,2022-01-29T07:00:00Z,tday,NaN
4076,2022-01-29T07:00:00Z,snow,NaN
4077,2022-01-29T07:00:00Z,tmin,NaN
4078,2022-01-29T07:00:00Z,tmax,NaN
4079,2022-01-29T07:00:00Z,TG_PT12H_min,NaN
4080,2022-01-29T08:00:00Z,rrday,NaN
4081,2022-01-29T08:00:00Z,tday,NaN
4082,2022-01-29T08:00:00Z,snow,NaN
4083,2022-01-29T08:00:00Z,tmin,NaN
4084,2022-01-29T08:00:00Z,tmax,NaN
4085,2022-01-29T08:00:00Z,TG_PT12H_min,NaN
4086,2022-01-29T09:00:00Z,rrday,NaN
4087,2022-01-29T09:00:00Z,tday,NaN
4088,2022-01-29T09:00:00Z,snow,NaN
4089,2022-01-29T09:00:00Z,tmin,NaN
4090,2022-01-29T09:00:00Z,tmax,NaN
4091,2022-01-29T09:00:00Z,TG_PT12H_min,NaN
4092,2022-01-29T10:00:00Z,rrday,NaN
4093,2022-01-29T10:00:00Z,tday,NaN
4094,2022-01-29T10:00:00Z,snow,NaN
4095,2022-01-29T10:00:00Z,tmin,NaN
4096,2022-01-29T10:00:00Z,tmax,NaN
4097,2022-01-29T10:00:00Z,TG_PT12H_min,NaN
4098,2022-01-29T11:00:00Z,rrday,NaN
4099,2022-01-29T11:00:00Z,tday,NaN
4100,2022-01-29T11:00:00Z,snow,NaN
4101,2022-01-29T11:00:00Z,tmin,NaN
4102,2022-01-29T11:00:00Z,tmax,NaN
4103,2022-01-29T11:00:00Z,TG_PT12H_min,NaN
4104,2022-01-29T12:00:00Z,rrday,NaN
4105,2022-01-29T12:00:00Z,tday,NaN
4106,2022-01-29T12:00:00Z,snow,NaN
4107,2022-01-29T12:00:00Z,tmin,NaN
4108,2022-01-29T12:00:00Z,tmax,NaN
4109,2022-01-29T12:00:00Z,TG_PT12H_min,NaN
4110,2022-01-29T13:00:00Z,rrday,NaN
4111,2022-01-29T13:00:00Z,tday,NaN
4112,2022-01-29T13:00:00Z,snow,NaN
4113,2022-01-29T13:00:00Z,tmin,NaN
4114,2022-01-29T13:00:00Z,tmax,NaN
4115,2022-01-29T13:00:00Z,TG_PT12H_min,NaN
4116,2022-01-29T14:00:00Z,rrday,NaN
4117,2022-01-29T14:00:00Z,tday,NaN
4118,2022-01-29T14:00:00Z,snow,NaN
4119,2022-01-29T14:00:00Z,tmin,NaN
4120,2022-01-29T14:00:00Z,tmax,NaN
4121,2022-01-29T14:00:00Z,TG_PT12H_min,NaN
4122,2022-01-29T15:00:00Z,rrday,NaN
4123,2022-01-29T15:00:00Z,tday,NaN
4124,2022-01-29T15:00:00Z,snow,NaN
4125,2022-01-29T15:00:00Z,tmin,NaN
4126,2022-01-29T15:00:00Z,tmax,NaN
4127,2022-01-29T15:00:00Z,TG_PT12H_min,NaN
4128,2022-01-29T16:00:00Z,rrday,NaN
4129,2022-01-29T16:00:00Z,tday,NaN
4130,2022-01-29T16:00:00Z,snow,NaN
4131,2022-01-29T16:00:00Z,tmin,NaN
4132,2022-01-29T16:00:00Z,tmax,NaN
4133,2022-01-29T16:00:00Z,TG_PT12H_min,NaN
4134,2022-01-29T17:00:00Z,rrday,NaN
4135,2022-01-29T17:00:00Z,tday,NaN
4136,2022-01-29T17:00:00Z,snow,NaN
4137,2022-01-29T17:00:00Z,tmin,NaN
4138,2022-01-29T17:00:00Z,tmax,NaN
4139,2022-01-29T17:00:00Z,TG_PT12H_min,NaN
4140,2022-01-29T18:00:00Z,rrday,NaN
4141,2022-01-29T18:00:00Z,tday,NaN
4142,2022-01-29T18:00:00Z,snow,NaN
4143,2022-01-29T18:00:00Z,tmin,NaN
4144,2022-01-29T18:00:00Z,tmax,NaN
4145,2022-01-29T18:00:00Z,TG_PT12H_min,NaN
4146,2022-01-29T19:00:00Z,rrday,NaN
4147,2022-01-29T19:00:00Z,tday,NaN
4148,2022-01-29T19:00:00Z,snow,NaN
4149,2022-01-29T19:00:00Z,tmin,NaN
4150,2022-01-29T19:00:00Z,tmax,NaN
4151,2022-01-29T19:00:00Z,TG_PT12H_min,NaN
4152,2022-01-29T20:00:00Z,rrday,NaN
4153,2022-01-29T20:00:00Z,tday,NaN
4154,2022-01-29T20:00:00Z,snow,NaN
4155,2022-01-29T20:00:00Z,tmin,NaN
4156,2022-01-29T20:00:00Z,tmax,NaN
4157,2022-01-29T20:00:00Z,TG_PT12H_min,NaN
4158,2022-01-29T21:00:00Z,rrday,NaN
4159,2022-01-29T21:00:00Z,tday,NaN
4160,2022-01-29T21:00:00Z,snow,NaN
4161,2022-01-29T21:00:00Z,tmin,NaN
4162,2022-01-29T21:00:00Z,tmax,NaN
4163,2022-01-29T21:00:00Z,TG_PT12H_min,NaN
4164,2022-01-29T22:00:00Z,rrday,NaN
4165,2022-01-29T22:00:00Z,tday,NaN
4166,2022-01-29T22:00:00Z,snow,NaN
4167,2022-01-29T22:00:00Z,tmin,NaN
4168,2022-01-29T22:00:00Z,tmax,NaN
4169,2022-01-29T22:00:00Z,TG_PT12H_min,NaN
4170,2022-01-29T23:00:00Z,rrday,NaN
4171,2022-01-29T23:00:00Z,tday,NaN
4172,2022-01-29T23:00:00Z,snow,NaN
4173,2022-01-29T23:00:00Z,tmin,NaN
4174,2022-01-29T23:00:00Z,tmax,NaN
4175,2022-01-29T23:00:00Z,TG_PT12H_min,NaN
4176,2022-01-30T00:00:00Z,rrday,4.6
4177,2022-01-30T00:00:00Z,tday,-1.6
4178,2022-01-30T00:00:00Z,snow,20.0
4179,2022-01-30T00:00:00Z,tmin,-3.2
4180,2022-01-30T00:00:00Z,tmax,0.0
4181,2022-01-30T00:00:00Z,TG_PT12H_min,NaN
4182,2022-01-30T01:00:00Z,rrday,NaN
4183,2022-01-30T01:00:00Z,tday,NaN
4184,2022-01-30T01:00:00Z,snow,NaN
4185,2022-01-30T01:00:00Z,tmin,NaN
4186,2022-01-30T01:00:00Z,tmax,NaN
4187,2022-01-30T01:00:00Z,TG_PT12H_min,NaN
4188,2022-01-30T02:00:00Z,rrday,NaN
4189,2022-01-30T02:00:00Z,tday,NaN
4190,2022-01-30T02:00:00Z,snow,NaN
4191,2022-01-30T02:00:00Z,tmin,NaN
4192,2022-01-30T02:00:00Z,tmax,NaN
4193,2022-01-30T02:00:00Z,TG_PT12H_min,NaN
4194,2022-01-30T03:00:00Z,rrday,NaN
4195,2022-01-30T03:00:00Z,tday,NaN
4196,2022-01-30T03:00:00Z,snow,NaN
4197,2022-01-30T03:00:00Z,tmin,NaN
4198,2022-01-30T03:00:00Z,tmax,NaN
4199,2022-01-30T03:00:00Z,TG_PT12H_min,NaN
4200,2022-01-30T04:00:00Z,rrday,NaN
4201,2022-01-30T04:00:00Z,tday,NaN
4202,2022-01-30T04:00:00Z,snow,NaN
4203,2022-01-30T04:00:00Z,tmin,NaN
4204,2022-01-30T04:00:00Z,tmax,NaN
4205,2022-01-30T04:00:00Z,TG_PT12H_min,NaN
4206,2022-01-30T05:00:00Z,rrday,NaN
4207,2022-01-30T05:00:00Z,tday,NaN
4208,2022-01-30T05:00:00Z,snow,NaN
4209,2022-01-30T05:00:00Z,tmin,NaN
4210,2022-01-30T05:00:00Z,tmax,NaN
4211,2022-01-30T05:00:00Z,TG_PT12H_min,NaN
4212,2022-01-30T06:00:00Z,rrday,NaN
4213,2022-01-30T06:00:00Z,tday,NaN
4214,2022-01-30T06:00:00Z,snow,NaN
4215,2022-01-30T06:00:00Z,tmin,NaN
4216,2022-01-30T06:00:00Z,tmax,NaN
4217,2022-01-30T06:00:00Z,TG_PT12H_min,-0.5
4218,2022-01-30T07:00:00Z,rrday,NaN
4219,2022-01-30T07:00:00Z,tday,NaN
4220,2022-01-30T07:00:00Z,snow,NaN
4221,2022-01-30T07:00:00Z,tmin,NaN
4222,2022-01-30T07:00:00Z,tmax,NaN
4223,2022-01-30T07:00:00Z,TG_PT12H_min,NaN
4224,2022-01-30T08:00:00Z,rrday,NaN
4225,2022-01-30T08:00:00Z,tday,NaN
4226,2022-01-30T08:00:00Z,snow,NaN
4227,2022-01-30T08:00:00Z,tmin,NaN
4228,2022-01-30T08:00:00Z,tmax,NaN
4229,2022-01-30T08:00:00Z,TG_PT12H_min,NaN
4230,2022-01-30T09:00:00Z,rrday,NaN
4231,2022-01-30T09:00:00Z,tday,NaN
4232,2022-01-30T09:00:00Z,snow,NaN
4233,2022-01-30T09:00:00Z,tmin,NaN
4234,2022-01-30T09:00:00Z,tmax,NaN
4235,2022-01-30T09:00:00Z,TG_PT12H_min,NaN
4236,2022-01-30T10:00:00Z,rrday,NaN
4237,2022-01-30T10:00:00Z,tday,NaN
4238,2022-01-30T10:00:00Z,snow,NaN
4239,2022-01-30T10:00:00Z,tmin,NaN
4240,2022-01-30T10:00:00Z,tmax,NaN
4241,2022-01-30T10:00:00Z,TG_PT12H_min,NaN
4242,2022-01-30T11:00:00Z,rrday,NaN
4243,2022-01-30T11:00:00Z,tday,NaN
4244,2022-01-30T11:00:00Z,snow,NaN
4245,2022-01-30T11:00:00Z,tmin,NaN
4246,2022-01-30T11:00:00Z,tmax,NaN
4247,2022-01-30T11:00:00Z,TG_PT12H_min,NaN
4248,2022-01-30T12:00:00Z,rrday,NaN
4249,2022-01-30T12:00:00Z,tday,NaN
4250,2022-01-30T12:00:00Z,snow,NaN
4251,2022-01-30T12:00:00Z,tmin,NaN
4252,2022-01-30T12:00:00Z,tmax,NaN
4253,2022-01-30T12:00:00Z,TG_PT12H_min,NaN
4254,2022-01-30T13:00:00Z,rrday,NaN
4255,2022-01-30T13:00:00Z,tday,NaN
4256,2022-01-30T13:00:00Z,snow,NaN
4257,2022-01-30T13:00:00Z,tmin,NaN
4258,2022-01-30T13:00:00Z,tmax,NaN
4259,2022-01-30T13:00:00Z,TG_PT12H_min,NaN
4260,2022-01-30T14:00:00Z,rrday,NaN
4261,2022-01-30T14:00:00Z,tday,NaN
4262,2022-01-30T14:00:00Z,snow,NaN
4263,2022-01-30T14:00:00Z,tmin,NaN
4264,2022-01-30T14:00:00Z,tmax,NaN
4265,2022-01-30T14:00:00Z,TG_PT12H_min,NaN
4266,2022-01-30T15:00:00Z,rrday,NaN
4267,2022-01-30T15:00:00Z,tday,NaN
4268,2022-01-30T15:00:00Z,snow,NaN
4269,2022-01-30T15:00:00Z,tmin,NaN
4270,2022-01-30T15:00:00Z,tmax,NaN
4271,2022-01-30T15:00:00Z,TG_PT12H_min,NaN
4272,2022-01-30T16:00:00Z,rrday,NaN
4273,2022-01-30T16:00:00Z,tday,NaN
4274,2022-01-30T16:00:00Z,snow,NaN
4275,2022-01-30T16:00:00Z,tmin,NaN
4276,2022-01-30T16:00:00Z,tmax,NaN
4277,2022-01-30T16:00:00Z,TG_PT12H_min,NaN
4278,2022-01-30T17:00:00Z,rrday,NaN
4279,2022-01-30T17:00:00Z,tday,NaN
4280,2022-01-30T17:00:00Z,snow,NaN
4281,2022-01-30T17:00:00Z,tmin,NaN
4282,2022-01-30T17:00:00Z,tmax,NaN
4283,2022-01-30T17:00:00Z,TG_PT12H_min,NaN
4284,2022-01-30T18:00:00Z,rrday,NaN
4285,2022-01-30T18:00:00Z,tday,NaN
4286,2022-01-30T18:00:00Z,snow,NaN
4287,2022-01-30T18:00:00Z,tmin,NaN
4288,2022-01-30T18:00:00Z,tmax,NaN
4289,2022-01-30T18:00:00Z,TG_PT12H_min,NaN
4290,2022-01-30T19:00:00Z,rrday,NaN
4291,2022-01-30T19:00:00Z,tday,NaN
4292,2022-01-30T19:00:00Z,snow,NaN
4293,2022-01-30T19:00:00Z,tmin,NaN
4294,2022-01-30T19:00:00Z,tmax,NaN
4295,2022-01-30T19:00:00Z,TG_PT12H_min,NaN
4296,2022-01-30T20:00:00Z,rrday,NaN
4297,2022-01-30T20:00:00Z,tday,NaN
4298,2022-01-30T20:00:00Z,snow,NaN
4299,2022-01-30T20:00:00Z,tmin,NaN
4300,2022-01-30T20:00:00Z,tmax,NaN
4301,2022-01-30T20:00:00Z,TG_PT12H_min,NaN
4302,2022-01-30T21:00:00Z,rrday,NaN
4303,2022-01-30T21:00:00Z,tday,NaN
4304,2022-01-30T21:00:00Z,snow,NaN
4305,2022-01-30T21:00:00Z,tmin,NaN
4306,2022-01-30T21:00:00Z,tmax,NaN
4307,2022-01-30T21:00:00Z,TG_PT12H_min,NaN
4308,2022-01-30T22:00:00Z,rrday,NaN
4309,2022-01-30T22:00:00Z,tday,NaN
4310,2022-01-30T22:00:00Z,snow,NaN
4311,2022-01-30T22:00:00Z,tmin,NaN
4312,2022-01-30T22:00:00Z,tmax,NaN
4313,2022-01-30T22:00:00Z,TG_PT12H_min,NaN
4314,2022-01-30T23:00:00Z,rrday,NaN
4315,2022-01-30T23:00:00Z,tday,NaN
4316,2022-01-30T23:00:00Z,snow,NaN
4317,2022-01-30T23:00:00Z,tmin,NaN
4318,2022-01-30T23:00:00Z,tmax,NaN
4319,2022-01-30T23:00:00Z,TG_PT12H_min,NaN
4320,2022-01-31T00:00:00Z,rrday,1.0
4321,2022-01-31T00:00:00Z,tday,-5.3
4322,2022-01-31T00:00:00Z,snow,24.0
4323,2022-01-31T00:00:00Z,tmin,-5.7
4324,2022-01-31T00:00:00Z,tmax,-3.2
4325,2022-01-31T00:00:00Z,TG_PT12H_min,NaN
